timestamp,actual,forecasted
2026-04-25 00:59:55.210285,41.8578,42.116753
2026-04-25 01:00:05.210285,41.8691,42.084373
2026-04-25 01:00:15.210285,41.8684,42.037468
2026-04-25 01:00:25.210285,41.8254,42.00874
2026-04-25 01:00:35.210285,39.6293,41.968147
2026-04-25 01:00:45.210285,39.7468,41.949825
2026-04-25 01:00:55.210285,39.8367,41.976826
2026-04-25 01:01:05.210285,39.9447,41.999043
2026-04-25 01:01:15.210285,40.0404,41.97531
2026-04-25 01:01:25.210285,40.1267,40.26872
2026-04-25 01:01:35.210285,40.1692,40.18019
2026-04-25 01:01:45.210285,40.2154,40.319477
2026-04-25 01:01:55.210285,40.2572,40.439224
2026-04-25 01:02:05.210285,40.2962,40.56111
2026-04-25 01:02:15.210285,40.3683,40.626404
2026-04-25 01:02:25.210285,40.4185,40.684586
2026-04-25 01:02:35.210285,40.495,40.670753
2026-04-25 01:02:45.210285,40.5577,40.706764
2026-04-25 01:02:55.210285,40.6234,40.700928
2026-04-25 01:03:05.210285,40.6873,40.76376
2026-04-25 01:03:15.210285,40.7403,40.77721
2026-04-25 01:03:25.210285,40.8311,40.879456
2026-04-25 01:03:35.210285,40.8819,40.93608
2026-04-25 01:03:45.210285,40.9625,40.93795
2026-04-25 01:03:55.210285,40.9925,41.030262
2026-04-25 01:04:05.210285,41.0092,41.079517
2026-04-25 01:04:15.210285,40.9814,41.14087
2026-04-25 01:04:25.210285,41.0158,41.171772
2026-04-25 01:04:35.210285,41.0184,41.225803
2026-04-25 01:04:45.210285,41.0177,41.26721
2026-04-25 01:04:55.210285,40.9729,41.27175
2026-04-25 01:05:05.210285,40.9422,41.254684
2026-04-25 01:05:15.210285,40.9101,41.288967
2026-04-25 01:05:25.210285,40.9276,41.29886
2026-04-25 01:05:35.210285,40.9086,41.289124
2026-04-25 01:05:45.210285,40.8875,41.252323
2026-04-25 01:05:55.210285,40.8757,41.219063
2026-04-25 01:06:05.210285,40.8465,41.18766
2026-04-25 01:06:15.210285,40.8399,41.180508
2026-04-25 01:06:25.210285,40.8137,41.196705
2026-04-25 01:06:35.210285,40.9338,41.178837
2026-04-25 01:06:45.210285,41.0288,41.159164
2026-04-25 01:06:55.210285,41.1319,41.114613
2026-04-25 01:07:05.210285,41.2544,41.109253
2026-04-25 01:07:15.210285,41.3369,41.095676
2026-04-25 01:07:25.210285,41.2974,41.221107
2026-04-25 01:07:35.210285,41.2795,41.304935
2026-04-25 01:07:45.210285,41.2491,41.43908
2026-04-25 01:07:55.210285,41.2171,41.553703
2026-04-25 01:08:05.210285,41.173,41.61431
2026-04-25 01:08:15.210285,41.1843,41.562916
2026-04-25 01:08:25.210285,41.1864,41.510597
2026-04-25 01:08:35.210285,41.2142,41.47657
2026-04-25 01:08:45.210285,41.2029,41.455616
2026-04-25 01:08:55.210285,41.2177,41.423008
2026-04-25 01:09:05.210285,41.2689,41.425957
2026-04-25 01:09:15.210285,41.3041,41.444622
2026-04-25 01:09:25.210285,41.3387,41.480247
2026-04-25 01:09:35.210285,41.3991,41.459538
2026-04-25 01:09:45.210285,41.4577,41.47814
2026-04-25 01:09:55.210285,41.459,41.501842
2026-04-25 01:10:05.210285,41.4827,41.54377
2026-04-25 01:10:15.210285,41.4935,41.589245
2026-04-25 01:10:25.210285,41.5176,41.65339
