timestamp,actual,forecasted
2026-04-24 23:04:57.573627,0.4794,0.50999826
2026-04-24 23:04:58.573627,0.4707,0.49986675
2026-04-24 23:04:59.573627,0.4625,0.4910264
2026-04-24 23:05:00.573627,0.4552,0.47939008
2026-04-24 23:05:01.573627,0.4507,0.47589597
2026-04-24 23:05:02.573627,0.449,0.4651333
2026-04-24 23:05:03.573627,0.4411,0.45546493
2026-04-24 23:05:04.573627,0.4355,0.4481157
2026-04-24 23:05:05.573627,0.3183,0.44227752
2026-04-24 23:05:06.573627,0.3195,0.43748218
2026-04-24 23:05:07.573627,0.3314,0.43745556
2026-04-24 23:05:08.573627,0.3411,0.43077186
2026-04-24 23:05:09.573627,0.3537,0.42749828
2026-04-24 23:05:10.573627,0.3664,0.30871975
2026-04-24 23:05:11.573627,0.3778,0.31035674
2026-04-24 23:05:12.573627,0.3732,0.332764
2026-04-24 23:05:13.573627,0.3679,0.34596565
2026-04-24 23:05:14.573627,0.3587,0.36429426
2026-04-24 23:05:15.573627,0.354,0.38075238
2026-04-24 23:05:16.573627,0.3492,0.39276183
2026-04-24 23:05:17.573627,0.363,0.38712016
2026-04-24 23:05:18.573627,0.3728,0.37624726
2026-04-24 23:05:19.573627,0.3846,0.3664867
2026-04-24 23:05:20.573627,0.3955,0.3607306
2026-04-24 23:05:21.573627,0.4049,0.3602482
2026-04-24 23:05:22.573627,0.4131,0.37724602
2026-04-24 23:05:23.573627,0.4188,0.39080498
2026-04-24 23:05:24.573627,0.4279,0.4014033
2026-04-24 23:05:25.573627,0.4368,0.4140255
2026-04-24 23:05:26.573627,0.4414,0.41780376
2026-04-24 23:05:27.573627,0.4389,0.42286587
2026-04-24 23:05:28.573627,0.4379,0.42715323
2026-04-24 23:05:29.573627,0.4336,0.43511176
2026-04-24 23:05:30.573627,0.4294,0.44575268
2026-04-24 23:05:31.573627,0.4268,0.4516533
2026-04-24 23:05:32.573627,0.4349,0.4491182
2026-04-24 23:05:33.573627,0.4464,0.44566345
2026-04-24 23:05:34.573627,0.4551,0.43766892
2026-04-24 23:05:35.573627,0.4685,0.42787093
2026-04-24 23:05:36.573627,0.4782,0.42388183
2026-04-24 23:05:37.573627,0.4672,0.43596646
2026-04-24 23:05:38.573627,0.4566,0.45171437
2026-04-24 23:05:39.573627,0.4458,0.46108598
2026-04-24 23:05:40.573627,0.4388,0.47270072
2026-04-24 23:05:41.573627,0.4274,0.4814733
2026-04-24 23:05:42.573627,0.4251,0.46744245
2026-04-24 23:05:43.573627,0.4211,0.4511009
2026-04-24 23:05:44.573627,0.419,0.44032753
2026-04-24 23:05:45.573627,0.4177,0.43256164
2026-04-24 23:05:46.573627,0.4132,0.42182612
2026-04-24 23:05:47.573627,0.4106,0.4205619
2026-04-24 23:05:48.573627,0.4062,0.4182945
2026-04-24 23:05:49.573627,0.4004,0.41589627
2026-04-24 23:05:50.573627,0.395,0.41606194
2026-04-24 23:05:51.573627,0.3899,0.41270372
2026-04-24 23:05:52.573627,0.3988,0.40918455
2026-04-24 23:05:53.573627,0.4068,0.4053109
2026-04-24 23:05:54.573627,0.4143,0.39985868
2026-04-24 23:05:55.573627,0.4199,0.39566082
2026-04-24 23:05:56.573627,0.425,0.39111012
2026-04-24 23:05:57.573627,0.4363,0.40149668
