timestamp,actual,forecasted
2026-04-24 23:04:57.573627,1.7847,1.7717211
2026-04-24 23:04:58.573627,1.7871,1.7758859
2026-04-24 23:04:59.573627,1.7913,1.7767011
2026-04-24 23:05:00.573627,1.793,1.7813231
2026-04-24 23:05:01.573627,1.7988,1.7853034
2026-04-24 23:05:02.573627,1.7963,1.7905797
2026-04-24 23:05:03.573627,1.7959,1.7907904
2026-04-24 23:05:04.573627,1.7943,1.7960712
2026-04-24 23:05:05.573627,1.7916,1.7976272
2026-04-24 23:05:06.573627,1.7894,1.8020353
2026-04-24 23:05:07.573627,1.7842,1.798981
2026-04-24 23:05:08.573627,1.7805,1.7981957
2026-04-24 23:05:09.573627,1.7765,1.7962383
2026-04-24 23:05:10.573627,1.7718,1.7927763
2026-04-24 23:05:11.573627,1.7693,1.788001
2026-04-24 23:05:12.573627,1.7715,1.7817601
2026-04-24 23:05:13.573627,1.7733,1.7790556
2026-04-24 23:05:14.573627,1.7761,1.7746725
2026-04-24 23:05:15.573627,1.7777,1.7692978
2026-04-24 23:05:16.573627,1.7795,1.7682828
2026-04-24 23:05:17.573627,1.7847,1.7719934
2026-04-24 23:05:18.573627,1.7897,1.7757639
2026-04-24 23:05:19.573627,1.795,1.7788297
2026-04-24 23:05:20.573627,1.802,1.7810061
2026-04-24 23:05:21.573627,1.8091,1.7839689
2026-04-24 23:05:22.573627,1.8095,1.7885666
2026-04-24 23:05:23.573627,1.8081,1.7949665
2026-04-24 23:05:24.573627,1.8075,1.8003408
2026-04-24 23:05:25.573627,1.8071,1.8071512
2026-04-24 23:05:26.573627,1.8082,1.8137965
2026-04-24 23:05:27.573627,1.8111,1.8134688
2026-04-24 23:05:28.573627,1.8135,1.8113043
2026-04-24 23:05:29.573627,1.8129,1.8089836
2026-04-24 23:05:30.573627,1.8155,1.8074615
2026-04-24 23:05:31.573627,1.8192,1.8085206
2026-04-24 23:05:32.573627,1.8192,1.8120875
2026-04-24 23:05:33.573627,1.8199,1.8147475
2026-04-24 23:05:34.573627,1.82,1.8134286
2026-04-24 23:05:35.573627,1.8199,1.8151184
2026-04-24 23:05:36.573627,1.8201,1.8194293
2026-04-24 23:05:37.573627,1.816,1.818152
2026-04-24 23:05:38.573627,1.8145,1.8165557
2026-04-24 23:05:39.573627,1.8133,1.8166362
2026-04-24 23:05:40.573627,1.8116,1.8169309
2026-04-24 23:05:41.573627,1.8099,1.8173376
2026-04-24 23:05:42.573627,1.8053,1.8129296
2026-04-24 23:05:43.573627,1.8013,1.8094989
2026-04-24 23:05:44.573627,1.7984,1.8081598
2026-04-24 23:05:45.573627,1.7946,1.8062698
2026-04-24 23:05:46.573627,1.7899,1.8031662
2026-04-24 23:05:47.573627,1.791,1.7982591
2026-04-24 23:05:48.573627,1.7955,1.7945416
2026-04-24 23:05:49.573627,1.7972,1.7922465
2026-04-24 23:05:50.573627,1.7979,1.7888943
2026-04-24 23:05:51.573627,1.7981,1.7843183
2026-04-24 23:05:52.573627,1.7988,1.7873669
2026-04-24 23:05:53.573627,1.7987,1.7947358
2026-04-24 23:05:54.573627,1.797,1.7970899
2026-04-24 23:05:55.573627,1.796,1.7984327
2026-04-24 23:05:56.573627,1.7965,1.799523
2026-04-24 23:05:57.573627,1.8002,1.8004935
2026-04-24 23:05:58.573627,1.8037,1.8002158
2026-04-24 23:05:59.573627,1.8061,1.7975428
2026-04-24 23:06:00.573627,1.808,1.7964094
2026-04-24 23:06:01.573627,1.811,1.7969322
2026-04-24 23:06:02.573627,1.8151,1.8011708
2026-04-24 23:06:03.573627,1.8182,1.805296
2026-04-24 23:06:04.573627,1.822,1.8079101
2026-04-24 23:06:05.573627,1.8247,1.8094112
2026-04-24 23:06:06.573627,1.8278,1.8128529
2026-04-24 23:06:07.573627,1.83,1.8160752
2026-04-24 23:06:08.573627,1.8318,1.8190721
2026-04-24 23:06:09.573627,1.8332,1.8222482
2026-04-24 23:06:10.573627,1.8331,1.8226777
2026-04-24 23:06:11.573627,1.8385,1.8244581
2026-04-24 23:06:12.573627,1.8377,1.8267049
2026-04-24 23:06:13.573627,1.8392,1.8280388
2026-04-24 23:06:14.573627,1.8393,1.8288928
2026-04-24 23:06:15.573627,1.8413,1.8283612
2026-04-24 23:06:16.573627,1.8407,1.8335252
2026-04-24 23:06:17.573627,1.8405,1.8324791
2026-04-24 23:06:18.573627,1.8381,1.8312718
2026-04-24 23:06:19.573627,1.8381,1.8313012
2026-04-24 23:06:20.573627,1.837,1.8327655
2026-04-24 23:06:21.573627,1.8371,1.8322375
2026-04-24 23:06:22.573627,1.8292,1.8320708
2026-04-24 23:06:23.573627,1.8219,1.8302162
2026-04-24 23:06:24.573627,1.8161,1.8305644
2026-04-24 23:06:25.573627,1.8093,1.8299583
2026-04-24 23:06:26.573627,1.8024,1.8293846
2026-04-24 23:06:27.573627,1.8066,1.820499
2026-04-24 23:06:28.573627,1.8109,1.8131115
2026-04-24 23:06:29.573627,1.8165,1.807674
2026-04-24 23:06:30.573627,2.072,1.8018937
2026-04-24 23:06:31.573627,2.0679,1.7950387
2026-04-24 23:06:32.573627,2.0575,1.8017442
2026-04-24 23:06:33.573627,2.0464,1.8079629
2026-04-24 23:06:34.573627,2.0361,1.814099
2026-04-24 23:06:35.573627,2.0257,2.0133982
2026-04-24 23:06:36.573627,2.0156,2.0151653
2026-04-24 23:06:37.573627,2.008,2.0030797
2026-04-24 23:06:38.573627,2.0015,1.992995
2026-04-24 23:06:39.573627,1.9942,1.9913017
2026-04-24 23:06:40.573627,1.9871,1.9805689
2026-04-24 23:06:41.573627,1.979,1.9726775
2026-04-24 23:06:42.573627,1.9709,1.967502
2026-04-24 23:06:43.573627,1.9642,1.9627498
2026-04-24 23:06:44.573627,1.9556,1.9583781
2026-04-24 23:06:45.573627,1.946,1.9511466
2026-04-24 23:06:46.573627,1.9395,1.9469745
2026-04-24 23:06:47.573627,1.9313,1.9427782
2026-04-24 23:06:48.573627,1.9241,1.9375845
2026-04-24 23:06:49.573627,1.9159,1.9288336
2026-04-24 23:06:50.573627,1.9076,1.9219617
2026-04-24 23:06:51.573627,1.8982,1.9170557
2026-04-24 23:06:52.573627,1.8898,1.911161
2026-04-24 23:06:53.573627,1.8835,1.9037216
2026-04-24 23:06:54.573627,1.8764,1.8955435
2026-04-24 23:06:55.573627,1.8698,1.8889077
2026-04-24 23:06:56.573627,1.8659,1.8777487
2026-04-24 23:06:57.573627,1.8621,1.8689263
2026-04-24 23:06:58.573627,1.8598,1.8636215
2026-04-24 23:06:59.573627,1.8588,1.8566208
2026-04-24 23:07:00.573627,1.8571,1.8504922
2026-04-24 23:07:01.573627,1.855,1.848301
2026-04-24 23:07:02.573627,1.8582,1.8467071
2026-04-24 23:07:03.573627,1.8649,1.8464686
2026-04-24 23:07:04.573627,1.8681,1.8471932
2026-04-24 23:07:05.573627,1.8722,1.8475252
2026-04-24 23:07:06.573627,1.8741,1.8461133
2026-04-24 23:07:07.573627,1.8751,1.8511449
2026-04-24 23:07:08.573627,1.8756,1.8594949
2026-04-24 23:07:09.573627,1.8757,1.8630911
2026-04-24 23:07:10.573627,1.876,1.8675897
2026-04-24 23:07:11.573627,1.876,1.8693115
2026-04-24 23:07:12.573627,1.8776,1.8698257
2026-04-24 23:07:13.573627,1.8792,1.8685064
2026-04-24 23:07:14.573627,1.878,1.8676951
2026-04-24 23:07:15.573627,1.8808,1.8665847
2026-04-24 23:07:16.573627,1.882,1.8668814
2026-04-24 23:07:17.573627,1.8774,1.8683342
2026-04-24 23:07:18.573627,1.8759,1.8699071
2026-04-24 23:07:19.573627,1.8736,1.8694547
2026-04-24 23:07:20.573627,1.8717,1.8721275
2026-04-24 23:07:21.573627,1.8717,1.8739382
2026-04-24 23:07:22.573627,1.8694,1.8677883
2026-04-24 23:07:23.573627,1.8657,1.8643013
2026-04-24 23:07:24.573627,1.8636,1.8620855
2026-04-24 23:07:25.573627,1.8614,1.859953
2026-04-24 23:07:26.573627,1.8594,1.8601094
2026-04-24 23:07:27.573627,1.8619,1.8583847
2026-04-24 23:07:28.573627,1.8645,1.8542509
2026-04-24 23:07:29.573627,1.8674,1.8534112
2026-04-24 23:07:30.573627,1.8707,1.8510858
2026-04-24 23:07:31.573627,1.8696,1.8477027
2026-04-24 23:07:32.573627,1.8619,1.8507226
2026-04-24 23:07:33.573627,1.8542,1.853551
2026-04-24 23:07:34.573627,1.8475,1.8580855
2026-04-24 23:07:35.573627,1.8381,1.8614248
2026-04-24 23:07:36.573627,1.8323,1.8592644
2026-04-24 23:07:37.573627,1.8292,1.8504249
2026-04-24 23:07:38.573627,1.828,1.8397294
2026-04-24 23:07:39.573627,1.8258,1.8324562
2026-04-24 23:07:40.573627,1.8246,1.8241022
2026-04-24 23:07:41.573627,1.8242,1.8194911
2026-04-24 23:07:42.573627,1.8279,1.8184372
2026-04-24 23:07:43.573627,1.8309,1.8187941
2026-04-24 23:07:44.573627,1.8343,1.8184413
2026-04-24 23:07:45.573627,1.8383,1.8185797
2026-04-24 23:07:46.573627,1.8405,1.8169663
2026-04-24 23:07:47.573627,1.8424,1.8221873
2026-04-24 23:07:48.573627,1.8444,1.8267343
2026-04-24 23:07:49.573627,1.8439,1.8309715
2026-04-24 23:07:50.573627,1.8459,1.8354902
2026-04-24 23:07:51.573627,1.8477,1.8374379
2026-04-24 23:07:52.573627,1.8462,1.8392298
2026-04-24 23:07:53.573627,1.8431,1.8411987
2026-04-24 23:07:54.573627,1.8395,1.8375952
2026-04-24 23:07:55.573627,1.8356,1.8379692
2026-04-24 23:07:56.573627,1.8327,1.8403908
2026-04-24 23:07:57.573627,1.8352,1.8386436
2026-04-24 23:07:58.573627,1.835,1.8344684
2026-04-24 23:07:59.573627,1.8383,1.8301255
2026-04-24 23:08:00.573627,1.5204,1.8259839
2026-04-24 23:08:01.573627,1.529,1.8233951
2026-04-24 23:08:02.573627,1.5309,1.8259257
2026-04-24 23:08:03.573627,1.533,1.8259141
2026-04-24 23:08:04.573627,1.5332,1.8301883
2026-04-24 23:08:05.573627,1.5355,1.5750936
2026-04-24 23:08:06.573627,1.5354,1.582445
2026-04-24 23:08:07.573627,1.5415,1.5858859
2026-04-24 23:08:08.573627,1.5477,1.58565
2026-04-24 23:08:09.573627,1.5533,1.5860205
