timestamp,actual,forecasted
2026-04-25 01:01:58.672017,9.212,10.247196
2026-04-25 01:02:08.672017,9.3162,10.087975
2026-04-25 01:02:18.672017,9.6072,10.277004
2026-04-25 01:02:28.672017,9.8477,10.121614
2026-04-25 01:02:38.672017,10.115,10.129419
2026-04-25 01:02:48.672017,9.835,10.176714
2026-04-25 01:02:58.672017,0.0,10.307938
2026-04-25 01:03:08.672017,0.0,10.615656
2026-04-25 01:03:18.672017,0.1685,10.791634
2026-04-25 01:03:28.672017,0.1756,11.084589
2026-04-25 01:03:38.672017,0.6003,10.79411
2026-04-25 01:03:48.672017,1.0966,2.5406466
2026-04-25 01:03:58.672017,1.7091,2.1357203
2026-04-25 01:04:08.672017,2.0037,2.7503128
2026-04-25 01:04:18.672017,2.3358,3.175271
2026-04-25 01:04:28.672017,2.4324,3.874426
2026-04-25 01:04:38.672017,2.3501,4.1033945
2026-04-25 01:04:48.672017,2.2069,4.5909433
2026-04-25 01:04:58.672017,2.3226,4.867094
2026-04-25 01:05:08.672017,2.3111,4.9432507
2026-04-25 01:05:18.672017,2.2986,4.8944826
2026-04-25 01:05:28.672017,2.0863,4.930539
2026-04-25 01:05:38.672017,1.9744,4.742957
2026-04-25 01:05:48.672017,2.0105,4.74813
2026-04-25 01:05:58.672017,2.0678,4.727543
2026-04-25 01:06:08.672017,2.6513,4.848198
2026-04-25 01:06:18.672017,3.0845,4.7580338
2026-04-25 01:06:28.672017,3.4374,4.6140404
2026-04-25 01:06:38.672017,3.7437,4.4957733
2026-04-25 01:06:48.672017,4.1388,4.4364405
2026-04-25 01:06:58.672017,4.3684,4.915655
2026-04-25 01:07:08.672017,4.6066,5.3052845
2026-04-25 01:07:18.672017,4.8188,5.515066
2026-04-25 01:07:28.672017,4.895,5.802779
2026-04-25 01:07:38.672017,5.0442,6.1961603
2026-04-25 01:07:48.672017,5.364,6.2620373
2026-04-25 01:07:58.672017,5.7133,6.375808
2026-04-25 01:08:08.672017,6.1291,6.5159216
2026-04-25 01:08:18.672017,6.4103,6.614087
2026-04-25 01:08:28.672017,6.6678,6.8114195
2026-04-25 01:08:38.672017,6.8076,7.1829066
2026-04-25 01:08:48.672017,6.8173,7.615391
2026-04-25 01:08:58.672017,7.0551,8.095327
2026-04-25 01:09:08.672017,7.0984,8.400049
2026-04-25 01:09:18.672017,7.3108,8.521629
2026-04-25 01:09:28.672017,7.4947,8.651211
2026-04-25 01:09:38.672017,7.347,8.621161
2026-04-25 01:09:48.672017,7.5258,8.808186
2026-04-25 01:09:58.672017,7.7078,8.727251
2026-04-25 01:10:08.672017,7.7137,8.951408
2026-04-25 01:10:18.672017,7.9382,9.134119
2026-04-25 01:10:28.672017,8.2821,8.8864155
2026-04-25 01:10:38.672017,8.6277,9.014658
2026-04-25 01:10:48.672017,8.8631,9.184095
2026-04-25 01:10:58.672017,9.2908,9.180571
2026-04-25 01:11:08.672017,9.77,9.270995
2026-04-25 01:11:18.672017,10.3821,9.469924
2026-04-25 01:11:28.672017,10.8694,9.881481
2026-04-25 01:11:38.672017,11.422,10.125919
2026-04-25 01:11:48.672017,11.8286,10.380657
2026-04-25 01:11:58.672017,11.9783,10.722017
2026-04-25 01:12:08.672017,11.8627,11.353627
2026-04-25 01:12:18.672017,12.0447,11.772709
2026-04-25 01:12:28.672017,12.2061,12.321404
2026-04-25 01:12:38.672017,12.4236,12.600211
2026-04-25 01:12:48.672017,12.658,12.850288
2026-04-25 01:12:58.672017,13.0759,12.837278
2026-04-25 01:13:08.672017,13.3052,12.93025
2026-04-25 01:13:18.672017,13.5342,12.960141
2026-04-25 01:13:28.672017,13.8758,13.115912
2026-04-25 01:13:38.672017,14.3407,13.422088
2026-04-25 01:13:48.672017,14.7194,13.868256
2026-04-25 01:13:58.672017,15.2444,14.128842
2026-04-25 01:14:08.672017,15.7145,14.277839
2026-04-25 01:14:18.672017,16.0732,14.64635
2026-04-25 01:14:28.672017,16.4239,14.989
2026-04-25 01:14:38.672017,16.8037,15.211156
2026-04-25 01:14:48.672017,17.0017,15.5840225
2026-04-25 01:14:58.672017,17.2576,15.928969
2026-04-25 01:15:08.672017,17.4816,16.272114
2026-04-25 01:15:18.672017,17.6002,16.494408
2026-04-25 01:15:28.672017,17.6495,16.871548
2026-04-25 01:15:38.672017,17.7335,17.036646
2026-04-25 01:15:48.672017,17.6957,17.184517
2026-04-25 01:15:58.672017,17.6771,17.333664
2026-04-25 01:16:08.672017,17.8689,17.316635
2026-04-25 01:16:18.672017,18.1047,17.370298
2026-04-25 01:16:28.672017,18.197,17.42373
2026-04-25 01:16:38.672017,18.3433,17.336908
2026-04-25 01:16:48.672017,18.4873,17.312391
2026-04-25 01:16:58.672017,18.2516,17.472673
2026-04-25 01:17:08.672017,17.9062,17.718685
2026-04-25 01:17:18.672017,17.6993,17.838959
2026-04-25 01:17:28.672017,17.3116,18.010637
2026-04-25 01:17:38.672017,17.0229,18.15713
2026-04-25 01:17:48.672017,16.8935,17.950918
2026-04-25 01:17:58.672017,16.6066,17.592728
2026-04-25 01:18:08.672017,16.4107,17.410847
2026-04-25 01:18:18.672017,16.4995,17.14185
2026-04-25 01:18:28.672017,16.4451,16.796375
2026-04-25 01:18:38.672017,16.6419,16.671957
2026-04-25 01:18:48.672017,17.1179,16.4124
2026-04-25 01:18:58.672017,17.2618,16.297438
2026-04-25 01:19:08.672017,17.3659,16.412933
2026-04-25 01:19:18.672017,17.7157,16.30361
2026-04-25 01:19:28.672017,26.143,16.555824
2026-04-25 01:19:38.672017,25.592,17.148893
2026-04-25 01:19:48.672017,24.9439,17.287268
2026-04-25 01:19:58.672017,24.395,17.223463
2026-04-25 01:20:08.672017,23.9102,17.487518
2026-04-25 01:20:18.672017,23.2453,24.854568
2026-04-25 01:20:28.672017,22.4943,24.83397
2026-04-25 01:20:38.672017,21.9006,23.888863
2026-04-25 01:20:48.672017,21.3217,22.998756
2026-04-25 01:20:58.672017,20.7619,22.375181
2026-04-25 01:21:08.672017,20.4732,21.87475
2026-04-25 01:21:18.672017,20.178,21.038078
2026-04-25 01:21:28.672017,19.9334,20.501942
2026-04-25 01:21:38.672017,19.5454,20.05991
2026-04-25 01:21:48.672017,19.2265,19.47469
2026-04-25 01:21:58.672017,19.0518,19.182144
2026-04-25 01:22:08.672017,19.0123,19.271296
2026-04-25 01:22:18.672017,18.9871,19.36274
2026-04-25 01:22:28.672017,18.6828,18.900398
2026-04-25 01:22:38.672017,18.6356,18.726467
2026-04-25 01:22:48.672017,18.6166,18.407795
2026-04-25 01:22:58.672017,18.6464,18.593725
2026-04-25 01:23:08.672017,18.6683,18.672394
2026-04-25 01:23:18.672017,18.819,18.305763
2026-04-25 01:23:28.672017,18.7173,18.15876
2026-04-25 01:23:38.672017,18.4229,18.304575
2026-04-25 01:23:48.672017,18.4157,18.198042
2026-04-25 01:23:58.672017,18.3333,18.090029
2026-04-25 01:24:08.672017,18.368,18.215538
2026-04-25 01:24:18.672017,18.1105,18.200615
2026-04-25 01:24:28.672017,18.2802,17.922867
2026-04-25 01:24:38.672017,18.3291,17.997166
2026-04-25 01:24:48.672017,18.4885,18.06255
2026-04-25 01:24:58.672017,18.6756,17.99987
2026-04-25 01:25:08.672017,18.6644,17.629303
2026-04-25 01:25:18.672017,18.1526,17.615282
2026-04-25 01:25:28.672017,17.738,17.699656
2026-04-25 01:25:38.672017,17.346,17.855917
2026-04-25 01:25:48.672017,17.1687,18.088634
2026-04-25 01:25:58.672017,16.9629,18.03628
2026-04-25 01:26:08.672017,16.5102,17.473173
2026-04-25 01:26:18.672017,15.9508,16.94364
2026-04-25 01:26:28.672017,15.4688,16.475636
2026-04-25 01:26:38.672017,15.0494,16.175808
2026-04-25 01:26:48.672017,14.6401,16.13605
2026-04-25 01:26:58.672017,14.8398,15.829433
2026-04-25 01:27:08.672017,15.2114,15.397471
2026-04-25 01:27:18.672017,15.5208,14.892255
2026-04-25 01:27:28.672017,15.7995,14.645471
2026-04-25 01:27:38.672017,16.1022,14.468736
2026-04-25 01:27:48.672017,15.8865,14.718942
2026-04-25 01:27:58.672017,15.7345,15.133
2026-04-25 01:28:08.672017,15.5978,15.506212
2026-04-25 01:28:18.672017,15.5454,15.764063
2026-04-25 01:28:28.672017,15.1848,15.923032
2026-04-25 01:28:38.672017,15.359,15.676016
2026-04-25 01:28:48.672017,15.5576,15.450467
2026-04-25 01:28:58.672017,15.508,15.407044
2026-04-25 01:29:08.672017,15.6747,15.323351
2026-04-25 01:29:18.672017,15.6729,14.957075
2026-04-25 01:29:28.672017,15.6452,15.026569
2026-04-25 01:29:38.672017,15.7966,15.315878
2026-04-25 01:29:48.672017,15.8681,15.383433
2026-04-25 01:29:58.672017,15.8177,15.559807
2026-04-25 01:30:08.672017,15.9174,15.579307
2026-04-25 01:30:18.672017,15.9063,15.547237
2026-04-25 01:30:28.672017,15.8213,15.584721
2026-04-25 01:30:38.672017,15.9981,15.600992
2026-04-25 01:30:48.672017,16.1148,15.574521
2026-04-25 01:30:58.672017,16.3863,15.737807
2026-04-25 01:31:08.672017,16.8262,15.73318
2026-04-25 01:31:18.672017,17.0811,15.577798
2026-04-25 01:31:28.672017,17.4146,15.72332
2026-04-25 01:31:38.672017,17.7226,15.886211
2026-04-25 01:31:48.672017,17.9307,16.032263
2026-04-25 01:31:58.672017,17.81,16.37349
2026-04-25 01:32:08.672017,17.682,16.654177
2026-04-25 01:32:18.672017,17.5646,17.065054
2026-04-25 01:32:28.672017,17.5425,17.339397
2026-04-25 01:32:38.672017,17.5469,17.471191
2026-04-25 01:32:48.672017,17.307,17.361414
2026-04-25 01:32:58.672017,17.0481,17.242132
2026-04-25 01:33:08.672017,16.7448,16.957216
2026-04-25 01:33:18.672017,16.4093,16.863956
2026-04-25 01:33:28.672017,15.9897,16.883417
2026-04-25 01:33:38.672017,15.5669,16.649069
2026-04-25 01:33:48.672017,15.2336,16.40652
2026-04-25 01:33:58.672017,15.0068,16.101604
2026-04-25 01:34:08.672017,14.7269,15.880945
2026-04-25 01:34:18.672017,14.5073,15.654044
2026-04-25 01:34:28.672017,14.6291,15.34976
2026-04-25 01:34:38.672017,14.7145,15.0617075
2026-04-25 01:34:48.672017,14.6748,14.842991
2026-04-25 01:34:58.672017,14.7714,14.638007
2026-04-25 01:35:08.672017,14.8985,14.506804
2026-04-25 01:35:18.672017,15.2403,14.59408
2026-04-25 01:35:28.672017,15.2381,14.661545
2026-04-25 01:35:38.672017,15.2684,14.689743
2026-04-25 01:35:48.672017,15.3806,14.716589
2026-04-25 01:35:58.672017,15.4234,14.909583
2026-04-25 01:36:08.672017,15.6037,15.255571
2026-04-25 01:36:18.672017,15.8188,15.432338
2026-04-25 01:36:28.672017,15.9673,15.46172
2026-04-25 01:36:38.672017,16.2238,15.467477
2026-04-25 01:36:48.672017,16.4088,15.402438
2026-04-25 01:36:58.672017,16.6554,15.573919
2026-04-25 01:37:08.672017,16.763,15.737027
2026-04-25 01:37:18.672017,17.0336,15.920654
2026-04-25 01:37:28.672017,17.4099,16.101942
2026-04-25 01:37:38.672017,17.7063,16.229818
2026-04-25 01:37:48.672017,17.2075,16.505598
2026-04-25 01:37:58.672017,16.6493,16.589842
2026-04-25 01:38:08.672017,16.1712,16.777397
2026-04-25 01:38:18.672017,15.7313,17.073448
2026-04-25 01:38:28.672017,15.265,17.311626
2026-04-25 01:38:38.672017,14.8808,16.889645
2026-04-25 01:38:48.672017,14.4596,16.275288
2026-04-25 01:38:58.672017,13.8744,15.825041
2026-04-25 01:39:08.672017,13.4005,15.482907
2026-04-25 01:39:18.672017,13.0089,15.1269
2026-04-25 01:39:28.672017,13.4779,14.7163
2026-04-25 01:39:38.672017,13.97,14.291951
2026-04-25 01:39:48.672017,14.5233,13.765091
2026-04-25 01:39:58.672017,14.9106,13.300969
2026-04-25 01:40:08.672017,15.2796,12.922389
2026-04-25 01:40:18.672017,15.434,13.370471
2026-04-25 01:40:28.672017,15.7676,14.061429
2026-04-25 01:40:38.672017,15.8795,14.683418
2026-04-25 01:40:48.672017,16.0491,15.232457
2026-04-25 01:40:58.672017,16.3479,15.59772
2026-04-25 01:41:08.672017,16.229,15.681695
2026-04-25 01:41:18.672017,16.1274,15.922695
2026-04-25 01:41:28.672017,15.9776,16.009493
2026-04-25 01:41:38.672017,15.6358,16.127993
2026-04-25 01:41:48.672017,15.4333,16.383987
2026-04-25 01:41:58.672017,15.3686,16.08992
2026-04-25 01:42:08.672017,14.9654,15.961116
2026-04-25 01:42:18.672017,14.7352,15.795741
2026-04-25 01:42:28.672017,14.5213,15.429804
2026-04-25 01:42:38.672017,14.1867,15.325189
2026-04-25 01:42:48.672017,13.8677,15.348138
2026-04-25 01:42:58.672017,13.6314,14.94119
2026-04-25 01:43:08.672017,13.4029,14.810666
2026-04-25 01:43:18.672017,13.118,14.488247
2026-04-25 01:43:28.672017,12.7723,14.158002
2026-04-25 01:43:38.672017,12.7967,13.942362
2026-04-25 01:43:48.672017,12.9392,13.678938
2026-04-25 01:43:58.672017,12.9693,13.559668
2026-04-25 01:44:08.672017,13.0213,13.303869
2026-04-25 01:44:18.672017,13.1488,13.006307
2026-04-25 01:44:28.672017,12.8132,13.09392
2026-04-25 01:44:38.672017,12.5189,13.21093
2026-04-25 01:44:48.672017,12.1413,13.411182
2026-04-25 01:44:58.672017,12.138,13.536235
