timestamp,actual,forecasted
2026-04-25 00:42:59.936308,0.3721,0.36265507
2026-04-25 00:43:09.936308,0.3802,0.36577135
2026-04-25 00:43:19.936308,0.3847,0.36767906
2026-04-25 00:43:29.936308,0.3941,0.37375966
2026-04-25 00:43:39.936308,0.4005,0.3721779
2026-04-25 00:43:49.936308,0.4047,0.38351575
2026-04-25 00:43:59.936308,0.4132,0.3907094
2026-04-25 00:44:09.936308,0.4197,0.39524215
2026-04-25 00:44:19.936308,0.4265,0.40378904
2026-04-25 00:44:29.936308,0.4311,0.40983218
2026-04-25 00:44:39.936308,0.4356,0.4110216
2026-04-25 00:44:49.936308,0.4395,0.4188776
2026-04-25 00:44:59.936308,0.4413,0.423714
2026-04-25 00:45:09.936308,0.4431,0.4304528
2026-04-25 00:45:19.936308,0.4483,0.43454754
2026-04-25 00:45:29.936308,0.4546,0.436903
2026-04-25 00:45:39.936308,0.4643,0.43755257
2026-04-25 00:45:49.936308,0.4701,0.44148457
2026-04-25 00:45:59.936308,0.47,0.44369283
2026-04-25 00:46:09.936308,0.4759,0.44406348
2026-04-25 00:46:19.936308,0.4737,0.4494071
2026-04-25 00:46:29.936308,0.469,0.4577158
2026-04-25 00:46:39.936308,0.4688,0.46553496
2026-04-25 00:46:49.936308,0.462,0.4616426
2026-04-25 00:46:59.936308,0.455,0.4656626
2026-04-25 00:47:09.936308,0.4447,0.46260834
2026-04-25 00:47:19.936308,0.4304,0.45659688
2026-04-25 00:47:29.936308,0.4207,0.45560813
2026-04-25 00:47:39.936308,0.4104,0.44691086
2026-04-25 00:47:49.936308,0.4054,0.44243646
2026-04-25 00:47:59.936308,0.4062,0.43346652
2026-04-25 00:48:09.936308,0.4029,0.4182725
2026-04-25 00:48:19.936308,0.3983,0.40811947
2026-04-25 00:48:29.936308,0.398,0.3997455
2026-04-25 00:48:39.936308,0.3963,0.39655453
2026-04-25 00:48:49.936308,0.4027,0.39872986
2026-04-25 00:48:59.936308,0.4056,0.39836475
2026-04-25 00:49:09.936308,0.4096,0.39666098
2026-04-25 00:49:19.936308,0.4125,0.39670843
2026-04-25 00:49:29.936308,0.4173,0.39817968
2026-04-25 00:49:39.936308,0.4136,0.40509298
2026-04-25 00:49:49.936308,0.415,0.4096457
2026-04-25 00:49:59.936308,0.4092,0.41457173
2026-04-25 00:50:09.936308,0.4081,0.41769177
2026-04-25 00:50:19.936308,0.4078,0.42071173
